GEO_ID,NAME,P1_001N,P1_001NA
Geography,Geographic Area Name, !!Total,Annotation of  !!Total
860Z200US95041,ZCTA5 95041,602,null
860Z200US95043,ZCTA5 95043,709,null
860Z200US95045,ZCTA5 95045,4323,null
860Z200US95046,ZCTA5 95046,6361,null
860Z200US95050,ZCTA5 95050,39031,null
860Z200US95051,ZCTA5 95051,61466,null
860Z200US95053,ZCTA5 95053,2582,null
860Z200US95054,ZCTA5 95054,25024,null
860Z200US95060,ZCTA5 95060,47931,null
860Z200US95062,ZCTA5 95062,36268,null
860Z200US95064,ZCTA5 95064,8806,null
860Z200US95065,ZCTA5 95065,8444,null
860Z200US95066,ZCTA5 95066,15483,null
860Z200US95070,ZCTA5 95070,32419,null
860Z200US95073,ZCTA5 95073,10549,null
860Z200US95075,ZCTA5 95075,470,null
860Z200US95076,ZCTA5 95076,84433,null
860Z200US95110,ZCTA5 95110,20495,null
860Z200US95111,ZCTA5 95111,60593,null
860Z200US95112,ZCTA5 95112,60754,null
860Z200US95113,ZCTA5 95113,2658,null
860Z200US95116,ZCTA5 95116,51222,null
860Z200US95117,ZCTA5 95117,30137,null
860Z200US95118,ZCTA5 95118,32764,null
860Z200US95119,ZCTA5 95119,10050,null
860Z200US95120,ZCTA5 95120,38341,null
860Z200US95121,ZCTA5 95121,37609,null
860Z200US95122,ZCTA5 95122,54056,null
860Z200US95123,ZCTA5 95123,70040,null
860Z200US95124,ZCTA5 95124,50054,null
860Z200US95125,ZCTA5 95125,54000,null
860Z200US95126,ZCTA5 95126,37372,null
860Z200US95127,ZCTA5 95127,63749,null
860Z200US95128,ZCTA5 95128,34776,null
860Z200US95129,ZCTA5 95129,41819,null
860Z200US95130,ZCTA5 95130,13584,null
860Z200US95131,ZCTA5 95131,30975,null
860Z200US95132,ZCTA5 95132,40426,null
860Z200US95133,ZCTA5 95133,30080,null
860Z200US95134,ZCTA5 95134,29746,null
860Z200US95135,ZCTA5 95135,20734,null
860Z200US95136,ZCTA5 95136,45971,null
860Z200US95138,ZCTA5 95138,19530,null
860Z200US95139,ZCTA5 95139,6764,null
860Z200US95140,ZCTA5 95140,276,null
860Z200US95148,ZCTA5 95148,45819,null
860Z200US95202,ZCTA5 95202,6949,null
860Z200US95203,ZCTA5 95203,18064,null
860Z200US95204,ZCTA5 95204,30719,null
860Z200US95205,ZCTA5 95205,40720,null
860Z200US95206,ZCTA5 95206,69350,null
860Z200US95207,ZCTA5 95207,52465,null
860Z200US95209,ZCTA5 95209,44660,null
860Z200US95210,ZCTA5 95210,41378,null
860Z200US95211,ZCTA5 95211,1832,null
860Z200US95212,ZCTA5 95212,30111,null
860Z200US95215,ZCTA5 95215,27118,null
860Z200US95219,ZCTA5 95219,29392,null
860Z200US95220,ZCTA5 95220,7241,null
860Z200US95221,ZCTA5 95221,549,null
860Z200US95222,ZCTA5 95222,4888,null
860Z200US95223,ZCTA5 95223,4050,null
860Z200US95224,ZCTA5 95224,367,null
860Z200US95225,ZCTA5 95225,605,null
860Z200US95226,ZCTA5 95226,48,null
860Z200US95227,ZCTA5 95227,1009,null
860Z200US95228,ZCTA5 95228,4571,null
860Z200US95230,ZCTA5 95230,786,null
860Z200US95231,ZCTA5 95231,4808,null
860Z200US95232,ZCTA5 95232,170,null
860Z200US95233,ZCTA5 95233,363,null
860Z200US95236,ZCTA5 95236,4476,null
860Z200US95237,ZCTA5 95237,3259,null
860Z200US95240,ZCTA5 95240,49102,null
860Z200US95242,ZCTA5 95242,27341,null
860Z200US95245,ZCTA5 95245,2126,null
860Z200US95246,ZCTA5 95246,1307,null
860Z200US95247,ZCTA5 95247,3963,null
860Z200US95248,ZCTA5 95248,266,null
860Z200US95249,ZCTA5 95249,3983,null
860Z200US95251,ZCTA5 95251,753,null
860Z200US95252,ZCTA5 95252,14260,null
860Z200US95253,ZCTA5 95253,286,null
860Z200US95254,ZCTA5 95254,525,null
860Z200US95255,ZCTA5 95255,1956,null
860Z200US95257,ZCTA5 95257,454,null
860Z200US95258,ZCTA5 95258,4054,null
860Z200US95301,ZCTA5 95301,40886,null
860Z200US95303,ZCTA5 95303,722,null
860Z200US95304,ZCTA5 95304,16210,null
860Z200US95305,ZCTA5 95305,416,null
860Z200US95306,ZCTA5 95306,936,null
860Z200US95307,ZCTA5 95307,46346,null
860Z200US95309,ZCTA5 95309,9,null
860Z200US95310,ZCTA5 95310,1794,null
860Z200US95311,ZCTA5 95311,1997,null
860Z200US95312,ZCTA5 95312,251,null
860Z200US95313,ZCTA5 95313,1351,null
860Z200US95315,ZCTA5 95315,12875,null
860Z200US95316,ZCTA5 95316,7206,null
860Z200US95317,ZCTA5 95317,750,null
860Z200US95318,ZCTA5 95318,413,null
860Z200US95319,ZCTA5 95319,2130,null
860Z200US95320,ZCTA5 95320,13148,null
860Z200US95321,ZCTA5 95321,3745,null
860Z200US95322,ZCTA5 95322,10381,null
860Z200US95323,ZCTA5 95323,1266,null
860Z200US95324,ZCTA5 95324,7148,null
860Z200US95325,ZCTA5 95325,47,null
860Z200US95326,ZCTA5 95326,10429,null
860Z200US95327,ZCTA5 95327,8837,null
860Z200US95328,ZCTA5 95328,3925,null
860Z200US95329,ZCTA5 95329,2747,null
860Z200US95330,ZCTA5 95330,29065,null
860Z200US95333,ZCTA5 95333,2752,null
860Z200US95334,ZCTA5 95334,16594,null
860Z200US95335,ZCTA5 95335,412,null
860Z200US95336,ZCTA5 95336,47281,null
860Z200US95337,ZCTA5 95337,44476,null
860Z200US95338,ZCTA5 95338,11019,null
860Z200US95340,ZCTA5 95340,38606,null
860Z200US95341,ZCTA5 95341,33194,null
860Z200US95345,ZCTA5 95345,633,null
860Z200US95346,ZCTA5 95346,1106,null
860Z200US95348,ZCTA5 95348,35066,null
860Z200US95350,ZCTA5 95350,55344,null
860Z200US95351,ZCTA5 95351,48668,null
860Z200US95354,ZCTA5 95354,26765,null
860Z200US95355,ZCTA5 95355,62337,null
860Z200US95356,ZCTA5 95356,33070,null
860Z200US95357,ZCTA5 95357,12692,null
860Z200US95358,ZCTA5 95358,32131,null
860Z200US95360,ZCTA5 95360,13892,null
860Z200US95361,ZCTA5 95361,35019,null
860Z200US95363,ZCTA5 95363,29309,null
860Z200US95364,ZCTA5 95364,24,null
860Z200US95365,ZCTA5 95365,4502,null
860Z200US95366,ZCTA5 95366,18239,null
860Z200US95367,ZCTA5 95367,25421,null
860Z200US95368,ZCTA5 95368,13896,null
860Z200US95369,ZCTA5 95369,816,null
860Z200US95370,ZCTA5 95370,28090,null
860Z200US95372,ZCTA5 95372,1838,null
860Z200US95374,ZCTA5 95374,1856,null
860Z200US95375,ZCTA5 95375,113,null
860Z200US95376,ZCTA5 95376,53781,null
860Z200US95377,ZCTA5 95377,34590,null
860Z200US95379,ZCTA5 95379,3816,null
860Z200US95380,ZCTA5 95380,42912,null
860Z200US95382,ZCTA5 95382,38702,null
860Z200US95383,ZCTA5 95383,4157,null
860Z200US95385,ZCTA5 95385,515,null
860Z200US95386,ZCTA5 95386,10750,null
860Z200US95387,ZCTA5 95387,739,null
860Z200US95388,ZCTA5 95388,13878,null
860Z200US95389,ZCTA5 95389,594,null
860Z200US95391,ZCTA5 95391,24709,null
860Z200US95401,ZCTA5 95401,37272,null
860Z200US95403,ZCTA5 95403,44705,null
860Z200US95404,ZCTA5 95404,38034,null
860Z200US95405,ZCTA5 95405,22015,null
860Z200US95407,ZCTA5 95407,42504,null
860Z200US95409,ZCTA5 95409,27741,null
860Z200US95410,ZCTA5 95410,974,null
860Z200US95412,ZCTA5 95412,275,null
860Z200US95415,ZCTA5 95415,1496,null
860Z200US95417,ZCTA5 95417,168,null
860Z200US95419,ZCTA5 95419,192,null
860Z200US95420,ZCTA5 95420,396,null
860Z200US95421,ZCTA5 95421,1409,null
860Z200US95422,ZCTA5 95422,17017,null
860Z200US95423,ZCTA5 95423,4232,null
860Z200US95425,ZCTA5 95425,11252,null
860Z200US95426,ZCTA5 95426,1921,null
860Z200US95427,ZCTA5 95427,492,null
860Z200US95428,ZCTA5 95428,3017,null
860Z200US95429,ZCTA5 95429,106,null
860Z200US95430,ZCTA5 95430,45,null
860Z200US95431,ZCTA5 95431,0,null
860Z200US95432,ZCTA5 95432,443,null
860Z200US95435,ZCTA5 95435,53,null
860Z200US95436,ZCTA5 95436,5265,null
860Z200US95437,ZCTA5 95437,14608,null
860Z200US95439,ZCTA5 95439,747,null
860Z200US95441,ZCTA5 95441,1915,null
860Z200US95442,ZCTA5 95442,2955,null
860Z200US95443,ZCTA5 95443,134,null
860Z200US95444,ZCTA5 95444,710,null
860Z200US95445,ZCTA5 95445,2362,null
860Z200US95446,ZCTA5 95446,4690,null
860Z200US95448,ZCTA5 95448,16245,null
860Z200US95449,ZCTA5 95449,1422,null
860Z200US95450,ZCTA5 95450,372,null
860Z200US95451,ZCTA5 95451,11747,null
860Z200US95452,ZCTA5 95452,1141,null
860Z200US95453,ZCTA5 95453,11978,null
860Z200US95454,ZCTA5 95454,2796,null
860Z200US95456,ZCTA5 95456,798,null
860Z200US95457,ZCTA5 95457,3231,null
860Z200US95458,ZCTA5 95458,3394,null
860Z200US95459,ZCTA5 95459,581,null
860Z200US95460,ZCTA5 95460,2364,null
860Z200US95461,ZCTA5 95461,2689,null
860Z200US95462,ZCTA5 95462,1249,null
860Z200US95463,ZCTA5 95463,218,null
860Z200US95464,ZCTA5 95464,2725,null
860Z200US95465,ZCTA5 95465,1959,null
860Z200US95466,ZCTA5 95466,1219,null
860Z200US95467,ZCTA5 95467,6031,null
860Z200US95468,ZCTA5 95468,1398,null
860Z200US95469,ZCTA5 95469,1855,null
860Z200US95470,ZCTA5 95470,6041,null
860Z200US95471,ZCTA5 95471,677,null
860Z200US95472,ZCTA5 95472,28430,null
860Z200US95476,ZCTA5 95476,34575,null
860Z200US95480,ZCTA5 95480,64,null
860Z200US95482,ZCTA5 95482,33276,null
860Z200US95485,ZCTA5 95485,2671,null
860Z200US95486,ZCTA5 95486,71,null
860Z200US95488,ZCTA5 95488,240,null
860Z200US95490,ZCTA5 95490,14227,null
860Z200US95492,ZCTA5 95492,27819,null
860Z200US95493,ZCTA5 95493,218,null
860Z200US95494,ZCTA5 95494,291,null
860Z200US95497,ZCTA5 95497,1159,null
860Z200US95501,ZCTA5 95501,23323,null
860Z200US95503,ZCTA5 95503,24488,null
860Z200US95511,ZCTA5 95511,268,null
860Z200US95514,ZCTA5 95514,228,null
860Z200US95519,ZCTA5 95519,18421,null
860Z200US95521,ZCTA5 95521,21581,null
860Z200US95524,ZCTA5 95524,1691,null
860Z200US95525,ZCTA5 95525,1701,null
860Z200US95526,ZCTA5 95526,520,null
860Z200US95527,ZCTA5 95527,556,null
860Z200US95528,ZCTA5 95528,996,null
860Z200US95531,ZCTA5 95531,23223,null
860Z200US95536,ZCTA5 95536,2753,null
860Z200US95537,ZCTA5 95537,313,null
860Z200US95538,ZCTA5 95538,635,null
860Z200US95540,ZCTA5 95540,14055,null
860Z200US95542,ZCTA5 95542,2519,null
860Z200US95543,ZCTA5 95543,738,null
860Z200US95545,ZCTA5 95545,170,null
860Z200US95546,ZCTA5 95546,3641,null
860Z200US95547,ZCTA5 95547,1270,null
860Z200US95548,ZCTA5 95548,1205,null
860Z200US95549,ZCTA5 95549,898,null
860Z200US95550,ZCTA5 95550,151,null
860Z200US95551,ZCTA5 95551,1871,null
860Z200US95552,ZCTA5 95552,552,null
860Z200US95553,ZCTA5 95553,1054,null
860Z200US95554,ZCTA5 95554,297,null
860Z200US95555,ZCTA5 95555,415,null
860Z200US95556,ZCTA5 95556,650,null
860Z200US95558,ZCTA5 95558,548,null
860Z200US95559,ZCTA5 95559,163,null
860Z200US95560,ZCTA5 95560,1548,null
860Z200US95562,ZCTA5 95562,3475,null
860Z200US95563,ZCTA5 95563,589,null
860Z200US95564,ZCTA5 95564,438,null
860Z200US95565,ZCTA5 95565,875,null
860Z200US95567,ZCTA5 95567,1931,null
860Z200US95568,ZCTA5 95568,164,null
860Z200US95569,ZCTA5 95569,211,null
860Z200US95570,ZCTA5 95570,2543,null
860Z200US95571,ZCTA5 95571,297,null
860Z200US95573,ZCTA5 95573,1750,null
860Z200US95585,ZCTA5 95585,471,null
860Z200US95587,ZCTA5 95587,144,null
860Z200US95589,ZCTA5 95589,1648,null
860Z200US95595,ZCTA5 95595,146,null
860Z200US95601,ZCTA5 95601,284,null
860Z200US95602,ZCTA5 95602,18364,null
860Z200US95603,ZCTA5 95603,28021,null
860Z200US95604,ZCTA5 95604,49,null
860Z200US95605,ZCTA5 95605,14204,null
860Z200US95606,ZCTA5 95606,243,null
860Z200US95607,ZCTA5 95607,311,null
860Z200US95608,ZCTA5 95608,65367,null
860Z200US95610,ZCTA5 95610,46592,null
860Z200US95612,ZCTA5 95612,1317,null
860Z200US95613,ZCTA5 95613,135,null
860Z200US95614,ZCTA5 95614,3891,null
860Z200US95615,ZCTA5 95615,762,null
860Z200US95616,ZCTA5 95616,51003,null
860Z200US95618,ZCTA5 95618,27472,null
860Z200US95619,ZCTA5 95619,4816,null
860Z200US95620,ZCTA5 95620,21439,null
860Z200US95621,ZCTA5 95621,42941,null
860Z200US95623,ZCTA5 95623,4267,null
860Z200US95624,ZCTA5 95624,66575,null
860Z200US95625,ZCTA5 95625,175,null
860Z200US95626,ZCTA5 95626,5766,null
860Z200US95627,ZCTA5 95627,3899,null
860Z200US95628,ZCTA5 95628,42824,null
860Z200US95629,ZCTA5 95629,1036,null
860Z200US95630,ZCTA5 95630,74787,null
860Z200US95631,ZCTA5 95631,6362,null
860Z200US95632,ZCTA5 95632,31470,null
860Z200US95633,ZCTA5 95633,3017,null
860Z200US95634,ZCTA5 95634,3109,null
860Z200US95635,ZCTA5 95635,1236,null
860Z200US95636,ZCTA5 95636,1109,null
860Z200US95637,ZCTA5 95637,322,null
860Z200US95638,ZCTA5 95638,2295,null
860Z200US95639,ZCTA5 95639,273,null
860Z200US95640,ZCTA5 95640,12831,null
860Z200US95641,ZCTA5 95641,2266,null
860Z200US95642,ZCTA5 95642,7544,null
860Z200US95645,ZCTA5 95645,1715,null
860Z200US95646,ZCTA5 95646,188,null
860Z200US95648,ZCTA5 95648,54483,null
860Z200US95650,ZCTA5 95650,13446,null
860Z200US95651,ZCTA5 95651,763,null
860Z200US95652,ZCTA5 95652,914,null
860Z200US95653,ZCTA5 95653,579,null
860Z200US95655,ZCTA5 95655,4767,null
860Z200US95658,ZCTA5 95658,6532,null
860Z200US95659,ZCTA5 95659,724,null
860Z200US95660,ZCTA5 95660,35368,null
860Z200US95661,ZCTA5 95661,32847,null
860Z200US95662,ZCTA5 95662,32688,null
860Z200US95663,ZCTA5 95663,2905,null
860Z200US95664,ZCTA5 95664,1329,null
860Z200US95665,ZCTA5 95665,4657,null
860Z200US95666,ZCTA5 95666,5398,null
860Z200US95667,ZCTA5 95667,37283,null
860Z200US95668,ZCTA5 95668,872,null
860Z200US95669,ZCTA5 95669,2431,null
860Z200US95670,ZCTA5 95670,57988,null
860Z200US95671,ZCTA5 95671,5667,null
860Z200US95672,ZCTA5 95672,4700,null
860Z200US95673,ZCTA5 95673,16290,null
860Z200US95674,ZCTA5 95674,855,null
860Z200US95675,ZCTA5 95675,390,null
860Z200US95676,ZCTA5 95676,120,null
860Z200US95677,ZCTA5 95677,28351,null
860Z200US95678,ZCTA5 95678,45136,null
860Z200US95679,ZCTA5 95679,91,null
860Z200US95680,ZCTA5 95680,121,null
860Z200US95681,ZCTA5 95681,1324,null
860Z200US95682,ZCTA5 95682,30233,null
860Z200US95683,ZCTA5 95683,6550,null
860Z200US95684,ZCTA5 95684,3283,null
860Z200US95685,ZCTA5 95685,4542,null
860Z200US95686,ZCTA5 95686,1338,null
860Z200US95687,ZCTA5 95687,69837,null
860Z200US95688,ZCTA5 95688,39571,null
860Z200US95689,ZCTA5 95689,1274,null
860Z200US95690,ZCTA5 95690,2270,null
860Z200US95691,ZCTA5 95691,39849,null
860Z200US95692,ZCTA5 95692,4975,null
860Z200US95693,ZCTA5 95693,7549,null
860Z200US95694,ZCTA5 95694,9629,null
860Z200US95695,ZCTA5 95695,38956,null
860Z200US95697,ZCTA5 95697,396,null
860Z200US95698,ZCTA5 95698,213,null
860Z200US95699,ZCTA5 95699,175,null
860Z200US95701,ZCTA5 95701,986,null
860Z200US95703,ZCTA5 95703,1943,null
860Z200US95709,ZCTA5 95709,4874,null
860Z200US95713,ZCTA5 95713,9156,null
860Z200US95714,ZCTA5 95714,360,null
860Z200US95715,ZCTA5 95715,98,null
860Z200US95717,ZCTA5 95717,243,null
860Z200US95720,ZCTA5 95720,133,null
860Z200US95721,ZCTA5 95721,32,null
860Z200US95722,ZCTA5 95722,4682,null
860Z200US95726,ZCTA5 95726,8985,null
860Z200US95728,ZCTA5 95728,457,null
860Z200US95735,ZCTA5 95735,87,null
860Z200US95736,ZCTA5 95736,339,null
860Z200US95742,ZCTA5 95742,16260,null
860Z200US95746,ZCTA5 95746,22166,null
860Z200US95747,ZCTA5 95747,75019,null
860Z200US95757,ZCTA5 95757,55257,null
860Z200US95758,ZCTA5 95758,64517,null
860Z200US95762,ZCTA5 95762,47354,null
860Z200US95765,ZCTA5 95765,43120,null
860Z200US95776,ZCTA5 95776,26612,null
860Z200US95811,ZCTA5 95811,12463,null
860Z200US95814,ZCTA5 95814,12208,null
860Z200US95815,ZCTA5 95815,27838,null
860Z200US95816,ZCTA5 95816,18606,null
860Z200US95817,ZCTA5 95817,14270,null
860Z200US95818,ZCTA5 95818,22375,null
860Z200US95819,ZCTA5 95819,20812,null
860Z200US95820,ZCTA5 95820,36848,null
860Z200US95821,ZCTA5 95821,39310,null
860Z200US95822,ZCTA5 95822,45215,null
860Z200US95823,ZCTA5 95823,81212,null
860Z200US95824,ZCTA5 95824,31524,null
860Z200US95825,ZCTA5 95825,36081,null
860Z200US95826,ZCTA5 95826,39902,null
860Z200US95827,ZCTA5 95827,21566,null
860Z200US95828,ZCTA5 95828,63116,null
860Z200US95829,ZCTA5 95829,32123,null
860Z200US95830,ZCTA5 95830,1015,null
860Z200US95831,ZCTA5 95831,43099,null
860Z200US95832,ZCTA5 95832,11930,null
860Z200US95833,ZCTA5 95833,40195,null
860Z200US95834,ZCTA5 95834,35617,null
860Z200US95835,ZCTA5 95835,41399,null
860Z200US95837,ZCTA5 95837,242,null
860Z200US95838,ZCTA5 95838,41340,null
860Z200US95841,ZCTA5 95841,21873,null
860Z200US95842,ZCTA5 95842,34196,null
860Z200US95843,ZCTA5 95843,48234,null
860Z200US95864,ZCTA5 95864,24249,null
860Z200US95901,ZCTA5 95901,35840,null
860Z200US95903,ZCTA5 95903,2412,null
860Z200US95910,ZCTA5 95910,64,null
860Z200US95912,ZCTA5 95912,4942,null
860Z200US95913,ZCTA5 95913,369,null
860Z200US95914,ZCTA5 95914,693,null
860Z200US95915,ZCTA5 95915,52,null
860Z200US95916,ZCTA5 95916,1680,null
860Z200US95917,ZCTA5 95917,3264,null
860Z200US95918,ZCTA5 95918,2259,null
860Z200US95919,ZCTA5 95919,1411,null
860Z200US95920,ZCTA5 95920,267,null
860Z200US95922,ZCTA5 95922,666,null
860Z200US95923,ZCTA5 95923,53,null
860Z200US95925,ZCTA5 95925,281,null
860Z200US95926,ZCTA5 95926,41259,null
860Z200US95928,ZCTA5 95928,38378,null
860Z200US95929,ZCTA5 95929,0,null
860Z200US95930,ZCTA5 95930,253,null
860Z200US95932,ZCTA5 95932,7832,null
860Z200US95934,ZCTA5 95934,322,null
860Z200US95935,ZCTA5 95935,750,null
860Z200US95936,ZCTA5 95936,361,null
860Z200US95937,ZCTA5 95937,1554,null
860Z200US95938,ZCTA5 95938,3740,null
860Z200US95939,ZCTA5 95939,545,null
860Z200US95941,ZCTA5 95941,480,null
860Z200US95942,ZCTA5 95942,1576,null
860Z200US95943,ZCTA5 95943,774,null
860Z200US95944,ZCTA5 95944,45,null
860Z200US95945,ZCTA5 95945,26302,null
860Z200US95946,ZCTA5 95946,9964,null
860Z200US95947,ZCTA5 95947,1583,null
860Z200US95948,ZCTA5 95948,11603,null
860Z200US95949,ZCTA5 95949,20720,null
860Z200US95950,ZCTA5 95950,413,null
860Z200US95951,ZCTA5 95951,2385,null
860Z200US95953,ZCTA5 95953,11357,null
860Z200US95954,ZCTA5 95954,8556,null
860Z200US95955,ZCTA5 95955,1403,null
860Z200US95956,ZCTA5 95956,458,null
860Z200US95957,ZCTA5 95957,669,null
860Z200US95958,ZCTA5 95958,45,null
860Z200US95959,ZCTA5 95959,18621,null
860Z200US95960,ZCTA5 95960,762,null
860Z200US95961,ZCTA5 95961,30717,null
860Z200US95962,ZCTA5 95962,1316,null
860Z200US95963,ZCTA5 95963,16250,null
860Z200US95965,ZCTA5 95965,21548,null
860Z200US95966,ZCTA5 95966,31591,null
860Z200US95968,ZCTA5 95968,1512,null
860Z200US95969,ZCTA5 95969,5710,null
860Z200US95970,ZCTA5 95970,535,null
860Z200US95971,ZCTA5 95971,5672,null
860Z200US95972,ZCTA5 95972,84,null
860Z200US95973,ZCTA5 95973,39609,null
860Z200US95974,ZCTA5 95974,142,null
860Z200US95975,ZCTA5 95975,1702,null
860Z200US95977,ZCTA5 95977,1797,null
860Z200US95978,ZCTA5 95978,137,null
860Z200US95979,ZCTA5 95979,519,null
860Z200US95981,ZCTA5 95981,191,null
860Z200US95982,ZCTA5 95982,3283,null
860Z200US95983,ZCTA5 95983,401,null
860Z200US95984,ZCTA5 95984,139,null
860Z200US95986,ZCTA5 95986,121,null
860Z200US95987,ZCTA5 95987,6270,null
860Z200US95988,ZCTA5 95988,8842,null
860Z200US95991,ZCTA5 95991,43345,null
860Z200US95993,ZCTA5 95993,37783,null
860Z200US96001,ZCTA5 96001,33914,null
860Z200US96002,ZCTA5 96002,35158,null
860Z200US96003,ZCTA5 96003,45185,null
860Z200US96006,ZCTA5 96006,473,null
860Z200US96007,ZCTA5 96007,24056,null
860Z200US96008,ZCTA5 96008,1237,null
860Z200US96009,ZCTA5 96009,481,null
860Z200US96010,ZCTA5 96010,154,null
860Z200US96011,ZCTA5 96011,148,null
860Z200US96013,ZCTA5 96013,4020,null
860Z200US96014,ZCTA5 96014,237,null
860Z200US96015,ZCTA5 96015,364,null
860Z200US96016,ZCTA5 96016,399,null
860Z200US96017,ZCTA5 96017,169,null
860Z200US96019,ZCTA5 96019,10491,null
860Z200US96020,ZCTA5 96020,2407,null
860Z200US96021,ZCTA5 96021,17123,null
860Z200US96022,ZCTA5 96022,16528,null
860Z200US96023,ZCTA5 96023,1102,null
860Z200US96024,ZCTA5 96024,859,null
860Z200US96025,ZCTA5 96025,2225,null
860Z200US96027,ZCTA5 96027,1953,null
860Z200US96028,ZCTA5 96028,1679,null
860Z200US96029,ZCTA5 96029,138,null
860Z200US96031,ZCTA5 96031,118,null
860Z200US96032,ZCTA5 96032,2593,null
860Z200US96033,ZCTA5 96033,429,null
860Z200US96034,ZCTA5 96034,345,null
860Z200US96035,ZCTA5 96035,3175,null
860Z200US96037,ZCTA5 96037,312,null
860Z200US96038,ZCTA5 96038,586,null
860Z200US96039,ZCTA5 96039,1037,null
860Z200US96040,ZCTA5 96040,283,null
860Z200US96041,ZCTA5 96041,5574,null
860Z200US96044,ZCTA5 96044,1015,null
860Z200US96046,ZCTA5 96046,304,null
860Z200US96047,ZCTA5 96047,888,null
860Z200US96048,ZCTA5 96048,698,null
860Z200US96050,ZCTA5 96050,476,null
860Z200US96051,ZCTA5 96051,1136,null
860Z200US96052,ZCTA5 96052,1498,null
860Z200US96054,ZCTA5 96054,288,null
860Z200US96055,ZCTA5 96055,3951,null
860Z200US96056,ZCTA5 96056,1444,null
860Z200US96057,ZCTA5 96057,1202,null
860Z200US96058,ZCTA5 96058,659,null
860Z200US96059,ZCTA5 96059,572,null
860Z200US96061,ZCTA5 96061,90,null
860Z200US96062,ZCTA5 96062,994,null
860Z200US96063,ZCTA5 96063,125,null
860Z200US96064,ZCTA5 96064,4387,null
860Z200US96065,ZCTA5 96065,409,null
860Z200US96067,ZCTA5 96067,7145,null
860Z200US96068,ZCTA5 96068,185,null
860Z200US96069,ZCTA5 96069,1052,null
860Z200US96071,ZCTA5 96071,127,null
860Z200US96073,ZCTA5 96073,4614,null
860Z200US96074,ZCTA5 96074,312,null
860Z200US96075,ZCTA5 96075,427,null
860Z200US96076,ZCTA5 96076,276,null
860Z200US96078,ZCTA5 96078,57,null
860Z200US96080,ZCTA5 96080,29672,null
860Z200US96084,ZCTA5 96084,515,null
860Z200US96085,ZCTA5 96085,63,null
860Z200US96086,ZCTA5 96086,300,null
860Z200US96087,ZCTA5 96087,547,null
860Z200US96088,ZCTA5 96088,4781,null
860Z200US96090,ZCTA5 96090,451,null
860Z200US96091,ZCTA5 96091,574,null
860Z200US96092,ZCTA5 96092,419,null
860Z200US96093,ZCTA5 96093,4140,null
860Z200US96094,ZCTA5 96094,6908,null
860Z200US96096,ZCTA5 96096,763,null
860Z200US96097,ZCTA5 96097,10131,null
860Z200US96101,ZCTA5 96101,5238,null
860Z200US96103,ZCTA5 96103,1611,null
860Z200US96104,ZCTA5 96104,613,null
860Z200US96105,ZCTA5 96105,568,null
860Z200US96106,ZCTA5 96106,522,null
860Z200US96107,ZCTA5 96107,1100,null
860Z200US96108,ZCTA5 96108,129,null
860Z200US96109,ZCTA5 96109,888,null
860Z200US96110,ZCTA5 96110,101,null
860Z200US96111,ZCTA5 96111,80,null
860Z200US96112,ZCTA5 96112,219,null
860Z200US96113,ZCTA5 96113,1898,null
860Z200US96114,ZCTA5 96114,3101,null
860Z200US96115,ZCTA5 96115,169,null
860Z200US96116,ZCTA5 96116,150,null
860Z200US96117,ZCTA5 96117,337,null
860Z200US96118,ZCTA5 96118,1447,null
860Z200US96119,ZCTA5 96119,82,null
860Z200US96120,ZCTA5 96120,955,null
860Z200US96121,ZCTA5 96121,334,null
860Z200US96122,ZCTA5 96122,4070,null
860Z200US96123,ZCTA5 96123,100,null
860Z200US96124,ZCTA5 96124,343,null
860Z200US96125,ZCTA5 96125,291,null
860Z200US96126,ZCTA5 96126,273,null
860Z200US96128,ZCTA5 96128,535,null
860Z200US96129,ZCTA5 96129,266,null
860Z200US96130,ZCTA5 96130,22121,null
860Z200US96132,ZCTA5 96132,53,null
860Z200US96133,ZCTA5 96133,175,null
860Z200US96134,ZCTA5 96134,2028,null
860Z200US96135,ZCTA5 96135,82,null
860Z200US96136,ZCTA5 96136,116,null
860Z200US96137,ZCTA5 96137,3265,null
860Z200US96140,ZCTA5 96140,1115,null
860Z200US96141,ZCTA5 96141,600,null
860Z200US96142,ZCTA5 96142,973,null
860Z200US96143,ZCTA5 96143,3965,null
860Z200US96145,ZCTA5 96145,3189,null
860Z200US96146,ZCTA5 96146,1194,null
860Z200US96148,ZCTA5 96148,993,null
860Z200US96150,ZCTA5 96150,29518,null
860Z200US96155,ZCTA5 96155,8,null
860Z200US96161,ZCTA5 96161,19651,null
860Z200US97635,ZCTA5 97635,285,null
